system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,NDBI,NDVI,NDWI,class,random,.geo
1_1_1_2_38_27,2275,1983,1000,1160,1302,1500,1810,1957,2448,2246,0.01836299,-0.03662926,0.3056,-0.35698447,1,0.15744782240244282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59286179338248,31.351425517368632]}"
1_1_1_2_38_28,2376,1922,1082,1215,1348,1645,2216,2443,2616,2589,0.0035030989,-0.048076924,0.3198789,-0.36570087,1,0.6627376144003154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.5929668983727,31.351426670117707]}"
1_1_1_2_38_29,2376,1922,995,1183,1137,1645,2216,2443,2868,2589,-0.047451194,-0.09382151,0.43220973,-0.4159467,1,0.039160475762131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59307200336897,31.351427822780728]}"
1_1_1_2_38_30,2316,1788,846,1088,1035,1703,2637,2886,3072,3246,-0.078002475,-0.1403118,0.49598247,-0.47692308,1,0.47239628243478615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.5923376123037,31.351329552336836]}"
1_1_1_2_38_31,2316,1788,904,1211,1186,1703,2637,2886,3060,3246,-0.061880525,-0.13839285,0.44135657,-0.43291968,1,0.6271205217326695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59244271716348,31.351330705512105]}"
1_1_1_2_38_32,2394,1929,1046,1228,1321,1738,2452,2681,2850,2814,-0.023781369,-0.08695652,0.36657876,-0.397744,1,0.25768517749202857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59254782202933,31.35133185860132]}"
1_1_1_2_38_33,2394,1929,1070,1282,1366,1738,2452,2681,2628,2814,0.008313221,-0.04659498,0.31597397,-0.34424552,1,0.5670743502971015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59265292690118,31.35133301160448]}"
1_1_1_2_38_34,2222,1771,989,1114,1207,1574,2430,2710,2362,2847,0.011504425,-0.030541012,0.32362005,-0.35903338,1,0.2125324937355869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.5927580317791,31.3513341645216]}"
1_1_1_2_38_35,2222,1771,890,1071,1147,1574,2430,2710,2436,2847,0.0064227036,-0.045942463,0.35975438,-0.38922155,1,0.6473989983038412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59286313666303,31.351335317352664]}"
1_1_1_2_38_37,2256,1781,936,1117,1104,1589,2530,2786,2870,3033,-0.062238347,-0.11978151,0.44438854,-0.43967897,1,0.20607526677394994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59307334644903,31.35133762275663]}"
1_1_1_2_38_38,2416,1979,940,1146,1156,1585,2281,2539,2838,2774,-0.02802721,-0.080319755,0.4211317,-0.4246988,1,0.373087939432577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59317845135105,31.35133877532954]}"
1_1_1_2_38_40,2316,1788,1059,1364,1274,1703,2637,2886,2958,3246,-0.05613251,-0.12172924,0.3979206,-0.36881074,1,0.18799031000965172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59244406083904,31.351240505511072]}"
1_1_1_2_38_41,2394,1929,988,1259,1243,1738,2452,2681,3136,2814,-0.06274965,-0.13417721,0.43229046,-0.42707622,1,0.5778856985887801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59254916560461,31.35124165859623]}"
1_1_1_2_38_42,2394,1929,990,1208,1260,1738,2452,2681,2984,2814,-0.041950706,-0.10970621,0.40622056,-0.42366412,1,0.6558852973566675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59265427037622,31.351242811595327]}"
1_1_1_2_38_43,2222,1771,935,1116,1103,1574,2430,2710,2992,2847,-0.08301158,-0.14767933,0.46129426,-0.45666993,1,0.09193072582276585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59275937515386,31.35124396450838]}"
1_1_1_2_38_44,2222,1771,987,1225,1198,1574,2430,2710,3102,2847,-0.08909309,-0.16528925,0.4427907,-0.43378785,1,0.6657105357252528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59286447993756,31.351245117335377]}"
1_1_1_2_38_46,2256,1781,913,1093,1095,1589,2530,2786,2946,3033,-0.0704577,-0.13264129,0.45805493,-0.45877692,1,0.057065824247686914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59307468952305,31.351247422731227]}"
1_1_1_2_38_47,2416,1979,1040,1173,1188,1585,2281,2539,2964,2774,-0.052576236,-0.101858735,0.42774567,-0.4329224,1,0.23953717237948624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59317979432483,31.351248575300072]}"
1_1_1_2_38_48,2416,1979,983,1236,1292,1585,2281,2539,2644,2774,0.011042945,-0.04505929,0.34349594,-0.3628866,1,0.5578062861862452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59328489913266,31.351249727782868]}"
1_1_1_2_38_49,2177,1683,981,1229,1148,1755,2782,3005,3360,3148,-0.13253327,-0.21365361,0.49068323,-0.46437132,1,0.6153084189071565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59255050917386,31.351151458589815]}"
1_1_1_2_38_50,2177,1683,930,1225,1153,1755,2782,3005,3328,3148,-0.12229837,-0.20908265,0.48538274,-0.46189326,1,0.10949964366105758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59265561384521,31.351152611584848]}"
1_1_1_2_38_51,2101,1629,904,1244,1139,1768,2746,3041,3310,3262,-0.1306681,-0.22343375,0.48797482,-0.4536671,1,0.28904232743616465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59276071852261,31.35115376449384]}"
1_1_1_2_38_52,2101,1629,995,1294,1222,1768,2746,3041,3532,3262,-0.15337579,-0.2540387,0.4859066,-0.46373808,1,0.36955418704723353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59286582320604,31.351154917316777]}"
1_1_1_2_38_54,2176,1699,924,1061,1041,1641,2784,3060,2996,3256,-0.09850077,-0.15854602,0.48427048,-0.47695342,1,0.09625390050630367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59307603259101,31.351157222704497]}"
1_1_1_2_38_55,2394,1901,1022,1197,1239,1691,2546,2768,2986,3030,-0.049077347,-0.11003718,0.41349113,-0.42768347,1,0.2640358676317326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59318113729253,31.35115837526928]}"
1_1_1_2_38_56,2394,1901,950,1195,1230,1691,2546,2768,2802,3030,-0.01735358,-0.07852194,0.38988096,-0.40205154,1,0.0798744180937826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59328624200012,31.351159527748013]}"
1_1_1_2_38_57,2298,1814,1026,1207,1237,1602,2506,2632,3096,2861,-0.07666188,-0.14794216,0.429033,-0.43899605,1,0.13258138532006536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59339134671373,31.351160680140694]}"
1_1_1_2_38_59,2177,1683,945,1200,1142,1755,2782,3005,3214,3148,-0.1123295,-0.19235763,0.47566575,-0.4562755,1,0.5508085272605487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59265695730817,31.351062411573047]}"
1_1_1_2_38_60,2101,1629,941,1191,1125,1768,2746,3041,3082,3262,-0.1099462,-0.18927263,0.4651771,-0.44254622,1,0.5221267803026565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59276206188532,31.35106356447797]}"
1_1_1_2_38_61,2101,1629,908,1257,1135,1768,2746,3041,3530,3262,-0.15663278,-0.25377375,0.51339763,-0.47482765,1,0.12260055615049459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59286716646848,31.351064717296847]}"
1_1_1_2_38_62,2176,1699,905,1190,1078,1641,2784,3060,3260,3256,-0.12279283,-0.19941133,0.5029968,-0.46516854,1,0.10417849772526055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.5929722710577,31.351065870029668]}"
1_1_1_2_38_63,2176,1699,928,1121,1042,1641,2784,3060,3354,3256,-0.14186667,-0.2130199,0.52593267,-0.4989944,1,0.2956300293342635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59307737565294,31.351067022676435]}"
1_1_1_2_38_65,2394,1901,982,1229,1256,1691,2546,2768,3082,3030,-0.053668655,-0.12563916,0.4209313,-0.42983067,1,0.5266031096699029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59328758486156,31.351069327711834]}"
1_1_1_2_38_66,2298,1814,1010,1296,1320,1602,2506,2632,3088,2861,-0.0622084,-0.14667657,0.40108892,-0.40875912,1,0.09812604156851257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.59339268947491,31.35107048010045]}"
1_1_1_2_39_1,2032,1617,940,1096,1094,1565,2565,2950,3046,3122,-0.12092239,-0.19968492,0.4714976,-0.47078705,1,0.1013128429446748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.51033545743552,31.385135619621746]}"
1_1_1_2_39_3,2194,1812,1021,1244,1338,1675,2445,2741,2882,2930,-0.049899127,-0.1355398,0.36587676,-0.39699468,1,0.16210234528571277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.51023174279852,31.385044201779404]}"
1_1_1_2_39_5,2328,1859,1014,1286,1306,1728,2649,2931,3412,3099,-0.098263025,-0.18885018,0.44637558,-0.452533,1,0.1486644921031669,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.51012802836233,31.38495278385818]}"
1_1_1_2_39_6,2194,1812,1072,1282,1386,1675,2445,2741,2908,2930,-0.052910052,-0.13994512,0.35444808,-0.38806683,1,0.12783156227024794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.5102331668184,31.384954005537516]}"
1_1_1_2_39_7,2194,1812,1040,1235,1334,1675,2445,2741,2874,2930,-0.051867776,-0.13417521,0.36596957,-0.3988805,1,0.04656703527183037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.51033830528087,31.384955227130693]}"
1_1_1_2_40_0,2557,2028,1098,1566,1355,2239,2980,3217,3764,3440,-0.108274445,-0.1909508,0.47059974,-0.41238275,1,0.49241427464481624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60742605116639,31.340397761612127]}"
1_1_1_2_40_1,2557,2028,1027,1350,1320,2239,2980,3217,3148,3440,-0.03700944,-0.10359334,0.40913162,-0.39973322,1,0.018824071313369273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60753114455066,31.34039890207337]}"
1_1_1_2_40_2,2409,1835,895,1217,1107,1749,2754,3032,3320,3166,-0.09041521,-0.15901554,0.49988705,-0.46352217,1,0.5654662729415426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60742737997133,31.340307560878717]}"
1_1_1_2_40_4,2394,1829,1003,1288,1254,1765,2872,3092,3324,3310,-0.08514106,-0.16264428,0.4521625,-0.44145706,1,0.6873853633947383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60763756654542,31.340309841707143]}"
1_1_1_2_40_6,2435,1792,863,1157,1132,1660,2838,3067,3350,3301,-0.08303342,-0.15816768,0.49486837,-0.48657644,1,0.034283648736219585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60732361559238,31.34021621960477]}"
1_1_1_2_40_9,2394,1829,858,1165,1145,1765,2872,3092,3304,3310,-0.08089858,-0.15970516,0.4852776,-0.47863057,1,0.6026166368927878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60763889514398,31.34021964096437]}"
1_1_1_2_40_10,2394,1829,957,1246,1217,1765,2872,3092,3132,3310,-0.06207792,-0.1335505,0.4403311,-0.4307903,1,0.544404353581592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60774398833979,31.340220781245545]}"
1_1_1_2_40_11,2257,1748,1145,1434,1393,1811,3258,3317,3128,3704,-0.07863183,-0.1617456,0.38376465,-0.37132835,1,0.6129077613738532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60784908154154,31.340221921440698]}"
1_1_1_2_40_12,2403,1802,862,1121,1030,1700,2825,3068,3430,3282,-0.11119741,-0.1760672,0.5381166,-0.507361,1,0.636831853946332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60721985141387,31.340124878251522]}"
1_1_1_2_40_13,2403,1802,892,1169,1097,1700,2825,3068,3300,3282,-0.0899636,-0.15728565,0.5010234,-0.47684047,1,0.40730305058302085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60732494448558,31.340126018872738]}"
1_1_1_2_40_14,2455,1868,875,1142,1116,1701,2739,2976,2958,3100,-0.03538628,-0.09292444,0.4521355,-0.44292682,1,0.517756401098191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60743003756328,31.340127159407935]}"
1_1_1_2_40_15,2455,1868,886,1131,1125,1701,2739,2976,2874,3100,-0.024523161,-0.07862639,0.43735933,-0.435206,1,0.559573274371069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60753513064692,31.340128299857117]}"
1_1_1_2_40_18,2396,1809,1120,1425,1338,1916,3248,3583,3532,3610,-0.10946816,-0.19163293,0.45051333,-0.42505547,1,0.32180039584919784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60785040993375,31.340131720688564]}"
1_1_1_2_40_20,2396,1841,939,1290,1276,1941,3082,3391,3404,3451,-0.08371803,-0.1737931,0.45470086,-0.45036218,1,0.5233169377993507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6080605961548,31.340134000812782]}"
1_1_1_2_40_22,2403,1802,893,1087,1055,1700,2825,3068,3238,3282,-0.08868098,-0.1480234,0.5085022,-0.49734104,1,0.4177740352838597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60722118040128,31.34003467752219]}"
1_1_1_2_40_23,2403,1802,988,1275,1239,1700,2825,3068,3166,3282,-0.06567471,-0.13700844,0.43745744,-0.425805,1,0.12051494089962722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6073262733728,31.34003581813938]}"
1_1_1_2_40_24,2455,1868,1025,1380,1360,1701,2739,2976,3066,3100,-0.034910195,-0.110668354,0.38544962,-0.37921727,1,0.22952912956431148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6074313663503,31.34003695867056]}"
1_1_1_2_40_26,2514,1901,851,1238,1113,1827,2978,3286,3436,3402,-0.08339651,-0.15495798,0.51066166,-0.470261,1,0.03182232129936535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6076415523232,31.340039239474862]}"
1_1_1_2_40_27,2514,1901,878,1319,1155,1827,2978,3286,4024,3402,-0.1438572,-0.23095748,0.55396795,-0.5062699,1,0.6473827889525944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6077466453186,31.340040379747997]}"
1_1_1_2_40_28,2396,1809,926,1266,1132,1916,3248,3583,4116,3610,-0.17666277,-0.26412776,0.56859756,-0.5295429,1,0.4696679562837891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60785173831997,31.34004151993511]}"
1_1_1_2_40_30,2396,1841,935,1237,1115,1941,3082,3391,3662,3451,-0.13394178,-0.20897986,0.5331798,-0.494999,1,0.6430335390285021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60806192434062,31.340043800051294]}"
1_1_1_2_40_32,2441,1954,1073,1485,1438,1880,2716,2889,3514,3150,-0.08362863,-0.18018472,0.41922456,-0.40588117,1,0.2986532136970531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60732760225405,31.33994561740471]}"
1_1_1_2_40_33,2653,2066,1133,1543,1496,2020,2778,3003,3520,3191,-0.057259712,-0.14045034,0.40350878,-0.39047995,1,0.22310817420121165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60743269513134,31.339946757931866]}"
1_1_1_2_40_34,2653,2066,1092,1464,1391,2020,2778,3003,3414,3191,-0.054035086,-0.12543267,0.42101976,-0.399754,1,0.26726472685237734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60753778801461,31.33994789837301]}"
1_1_1_2_40_35,2579,1944,909,1253,1159,1935,2943,3160,3222,3379,-0.049942814,-0.11084296,0.47089705,-0.44,1,0.28637574716827163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60764288090384,31.339949038728133]}"
1_1_1_2_40_36,2579,1944,895,1277,1133,1935,2943,3160,3570,3379,-0.09208756,-0.16116442,0.5181799,-0.47307613,1,0.3700319462201651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60774797379904,31.339950178997245]}"
1_1_1_2_40_37,2412,1800,878,1296,1138,1854,3228,3440,3902,3727,-0.14765906,-0.23598354,0.5484127,-0.50134665,1,0.4337262518636946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60785306670023,31.339951319180336]}"
1_1_1_2_40_38,2412,1800,818,1229,1059,1854,3228,3440,3946,3727,-0.15701275,-0.24127084,0.5768232,-0.5250242,1,0.39336867723021685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60795815960736,31.33995245927742]}"
1_1_1_2_40_39,2325,1770,930,1241,1068,1839,3085,3268,3974,3526,-0.18211402,-0.2617876,0.5763586,-0.5240652,1,0.451069222773795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60806325252047,31.33995359928848]}"
1_1_1_2_40_43,2579,1944,944,1274,1152,1935,2943,3160,3198,3379,-0.052203733,-0.10714904,0.47034484,-0.43023255,1,0.02923149105740408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60774930227353,31.33985997824517]}"
1_1_1_2_40_45,2412,1800,875,1270,1135,1854,3228,3440,3696,3727,-0.12613945,-0.2102161,0.530118,-0.48852196,1,0.3609671218124717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60795948788143,31.339862258517307]}"
1_1_1_2_40_47,2544,2002,1171,1512,1538,1932,2755,2976,3416,3060,-0.058253545,-0.14630872,0.3790876,-0.38636363,1,0.31745148149346947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60764553804722,31.33976863723071]}"
1_1_1_2_40_48,2544,2002,974,1346,1173,1932,2755,2976,3192,3060,-0.056958012,-0.11297071,0.46254295,-0.40678713,1,0.39564521272880226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60775063074203,31.33976977749178]}"
1_1_1_2_40_49,2383,1838,929,1179,1173,1759,2661,2891,2918,2972,-0.039308388,-0.10092435,0.42654607,-0.42445692,1,0.228435921353204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60785572344282,31.33977091766684]}"
1_1_1_2_40_50,2383,1838,915,1163,1175,1759,2661,2891,3020,2972,-0.050313625,-0.117897466,0.4398093,-0.44393975,1,0.5664652196766781,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60796081614956,31.339772057755884]}"
1_1_1_2_40_51,2544,2002,935,1321,1150,1932,2755,2976,3078,3060,-0.041390944,-0.094983995,0.45600757,-0.39940897,1,0.5752290704272455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60775195920459,31.339679576737073]}"
1_1_1_2_40_52,2383,1838,1044,1328,1288,1759,2661,2891,3082,2972,-0.05835578,-0.12790485,0.4105263,-0.39773244,1,0.6665279827798489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.60785705180514,31.33968071690811]}"
1_1_1_2_41_0,2164,1638,917,1128,1177,1589,2694,3052,3040,3119,-0.08440669,-0.16833206,0.44178325,-0.4587332,1,0.35380805354319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45215609035488,31.373981895322242]}"
1_1_1_2_41_1,2164,1638,853,1059,997,1589,2694,3052,3148,3119,-0.11728568,-0.18524097,0.5189385,-0.49655336,1,0.19026250504027464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45226121376278,31.373983164132195]}"
1_1_1_2_41_2,2158,1675,840,1032,966,1539,2903,3156,3514,3337,-0.16448249,-0.2390691,0.56875,-0.5459745,1,0.40129289079401986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45236633717731,31.373984432856034]}"
1_1_1_2_41_4,2297,1787,844,991,1032,1582,2638,3009,2826,3237,-0.048721246,-0.10325981,0.46500778,-0.48074403,1,0.6811760860550288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45205244593173,31.37389043246576]}"
1_1_1_2_41_5,2285,1702,869,1025,1098,1561,2732,2984,2914,3279,-0.055819146,-0.12098481,0.45264208,-0.47956336,1,0.12358095927770885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45215756923265,31.373891701357348]}"
1_1_1_2_41_6,2285,1702,849,1024,1021,1561,2732,2984,3166,3279,-0.096844696,-0.16162172,0.51229995,-0.5112172,1,0.028209053922354732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.4522626925402,31.373892970162828]}"
1_1_1_2_41_7,2230,1645,836,1049,994,1583,2980,3229,3578,3501,-0.15579994,-0.23209366,0.56517935,-0.5465745,1,0.6333171380972616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45236781585442,31.373894238882198]}"
1_1_1_2_41_8,2230,1645,878,1088,1023,1583,2980,3229,3512,3501,-0.14876357,-0.22326715,0.5488423,-0.5269565,1,0.36867575713592227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45247293917527,31.373895507515464]}"
1_1_1_2_41_9,2297,1787,839,1133,1046,1582,2638,3009,3722,3237,-0.1540992,-0.23675029,0.5612416,-0.5332647,1,0.3535747644992143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45194880170926,31.373798969530775]}"
1_1_1_2_41_10,2297,1787,827,1102,1036,1582,2638,3009,3676,3237,-0.14931087,-0.23087226,0.5602716,-0.5387191,1,0.5193580925784955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.4520539249032,31.373800238504003]}"
1_1_1_2_41_11,2285,1702,840,1104,1058,1561,2732,2984,3580,3279,-0.13873503,-0.22080137,0.5437689,-0.528608,1,0.3355635101056471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45215904810377,31.37380150739112]}"
1_1_1_2_41_13,2230,1645,823,1104,1002,1583,2980,3229,3602,3501,-0.15580514,-0.23525377,0.56472635,-0.5308117,1,0.3530980781442222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45236929452484,31.373804044907033]}"
1_1_1_2_41_14,2230,1645,827,1111,1023,1583,2980,3229,3500,3501,-0.14168866,-0.22164048,0.5476454,-0.51810884,1,0.42916751715114065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45247441774534,31.373805313535826]}"
1_1_1_2_41_15,2358,1845,972,1196,1238,1759,2807,3129,3576,3226,-0.11689588,-0.20525783,0.4856668,-0.49874267,1,0.16224646610573668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45195028077444,31.373708775572158]}"
1_1_1_2_41_16,2358,1845,1018,1247,1220,1759,2807,3129,3604,3226,-0.12731707,-0.20899028,0.4941957,-0.4858792,1,0.2800949443251367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45205540386802,31.373710044540918]}"
1_1_1_2_41_19,2341,1858,970,1171,1167,1757,2770,3096,3348,3171,-0.10350115,-0.17700826,0.4830565,-0.48174375,1,0.2670859364809205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45237077318866,31.373713850930535]}"
1_1_1_2_41_20,2358,1845,1124,1304,1384,1759,2807,3129,3144,3226,-0.06566791,-0.14285715,0.3886926,-0.41366908,1,0.45180736364789176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.4520568828262,31.37361985057649]}"
1_1_1_2_41_21,2420,1926,1139,1327,1355,1809,2817,2921,3206,3194,-0.070197046,-0.13970849,0.40583205,-0.41451576,1,0.1995550736215832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.4521620058261,31.37362111945467]}"
1_1_1_2_41_24,2040,1698,1157,1445,1382,1497,1867,2046,2758,2219,-0.06719368,-0.14964569,0.33236715,-0.3123959,1,0.29305156717762015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45216348467729,31.373530925484445]}"
1_1_1_2_41_25,2040,1698,1215,1387,1375,1497,1867,2046,2796,2219,-0.08025855,-0.15632755,0.3406857,-0.3368396,1,0.48225388866518815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.45226860758346,31.37353219427205]}"
1_1_1_2_41_26,1899,1636,1160,1410,1391,1463,1837,1980,2594,2209,-0.06587166,-0.15468507,0.30188206,-0.2957043,1,0.362778793520222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.4523737304963,31.373533462973544]}"
1_1_1_2_42_6,2138,1519,796,1087,969,1536,3439,3920,4360,4072,-0.24797289,-0.34195137,0.63632953,-0.6008812,1,0.18885777110782387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.52692210009765,31.386951094855114]}"
1_1_1_2_42_7,2150,1599,834,1074,980,1609,3195,3774,4000,3877,-0.21396284,-0.30081302,0.6064257,-0.57666534,1,0.564550798205851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.52660808416549,31.386857273515172]}"
1_1_1_2_42_8,2150,1599,849,1139,986,1609,3195,3774,4356,3877,-0.24805179,-0.33907163,0.6308499,-0.5854413,1,0.6354649923192642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.52671322552817,31.386858481748995]}"
1_1_1_2_42_9,2210,1581,825,1106,992,1547,3337,3582,4312,3921,-0.23204221,-0.3222938,0.6259427,-0.59173125,1,0.6951399832756797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.5268183668972,31.386859689896653]}"
1_1_1_2_42_11,2129,1572,825,1124,965,1565,2998,3425,4244,3696,-0.24194536,-0.33186883,0.62948745,-0.58122206,1,0.3708351857199206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.52702864965417,31.386862105933478]}"
1_1_1_2_42_12,2150,1599,814,1058,978,1609,3195,3774,3768,3877,-0.18858625,-0.27340317,0.58786345,-0.5615417,1,0.13872636192549803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.5266094926353,31.386767076629642]}"
1_1_1_2_42_13,2150,1599,885,1089,1050,1609,3195,3774,4086,3877,-0.21674214,-0.3104554,0.5911215,-0.5791304,1,0.16346894428022718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.52671463389758,31.386768284859205]}"
1_1_1_2_42_15,2210,1581,823,1064,1059,1547,3337,3582,3446,3921,-0.13266118,-0.218529,0.5298557,-0.5281596,1,0.49199486993084784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.52692491644108,31.38677070105985]}"
1_1_1_2_42_16,2129,1572,870,1086,1017,1565,2998,3425,3620,3696,-0.17600839,-0.25934947,0.56135434,-0.53846157,1,0.25717865533559137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.52703005772231,31.386771909030923]}"
1_1_1_2_42_17,2156,1572,868,1115,1072,1502,3090,3457,3742,3579,-0.1763205,-0.26890472,0.5546323,-0.5408689,1,0.5451641573803121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.52692632460332,31.38668050416022]}"
1_1_1_2_42_19,2195,1612,851,1091,1103,1568,3079,3475,3342,3755,-0.119476706,-0.20715189,0.50371206,-0.5077825,1,0.2669456551588134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.5271366069713,31.386682920007704]}"
1_1_1_2_43_1,2534,2015,1215,1473,1556,1936,2833,3127,3476,3403,-0.06844323,-0.15673877,0.38155803,-0.40472823,1,0.20947782109398005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.32761504479608,31.341295907869224]}"
1_1_1_2_43_4,2133,1614,841,1189,1046,1670,2873,3178,3744,3511,-0.18109222,-0.27411944,0.5632568,-0.5179404,1,0.29192331304388464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.32793028662955,31.341300016410592]}"
