system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,NDBI,NDVI,NDWI,class,random,.geo
1_1_2_101_83,2123,1535,1090,1298,1173,1595,3566,4658,5190,4937,-0.31161237,-0.41939014,0.631306,-0.5998767,2,0.2643677249171875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957748318553504,43.5839339782759]}"
1_1_2_101_85,2120,1514,1086,1281,1177,1571,3599,4794,5120,5033,-0.30611387,-0.41436464,0.6261712,-0.59975004,2,0.1706423533000101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957995906125404,43.58392973664528]}"
1_1_2_101_86,2191,1580,1128,1338,1224,1658,3612,4632,5000,4808,-0.28429216,-0.39062718,0.6066838,-0.5777848,2,0.27440037789294036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.958119699891096,43.58392761562902]}"
1_1_2_101_87,2191,1580,1131,1384,1254,1658,3612,4632,4936,4808,-0.2756518,-0.38515505,0.5948304,-0.5620253,2,0.43733521404484266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.95824349364328,43.583925494478805]}"
1_1_2_101_89,2428,1783,1146,1380,1297,1796,3673,4634,4884,4842,-0.23628908,-0.3358862,0.5803268,-0.55938697,2,0.558854040347665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.95849108110712,43.58392125177648]}"
1_1_2_101_90,2134,1522,1082,1279,1175,1588,3714,4945,5156,5202,-0.30679795,-0.41454047,0.62881064,-0.60248643,2,0.5741378352925071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957621607613511,43.58384610985975]}"
1_1_2_101_91,2134,1522,1085,1291,1164,1588,3714,4945,5285,5202,-0.31774926,-0.42472032,0.6390138,-0.6073601,2,0.1451190677834372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.95774540123554,43.58384398925201]}"
1_1_2_101_92,2130,1525,1096,1302,1168,1604,3758,4889,5197,5214,-0.31227192,-0.4185888,0.6329929,-0.599323,2,0.15192780701316022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.95786919484406,43.583841868510305]}"
1_1_2_101_95,2226,1597,1120,1404,1249,1737,3738,4673,5005,4848,-0.27604166,-0.38431752,0.6005756,-0.5618661,2,0.4921008657865409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.958240575588585,43.58383550548142]}"
1_1_2_101_97,2134,1522,1071,1276,1157,1588,3714,4945,5372,5202,-0.32381344,-0.43138823,0.64558125,-0.61612517,2,0.014760036269893417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957618690493236,43.58375612082766]}"
1_1_2_101_98,2134,1522,1078,1278,1181,1588,3714,4945,5408,5202,-0.32353842,-0.43410236,0.6415238,-0.6177086,2,0.6998790659713073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957742483931082,43.58375400022655]}"
1_1_2_101_99,2130,1525,1099,1323,1193,1604,3758,4889,5240,5214,-0.3121507,-0.421981,0.62909997,-0.5968307,2,0.2904246271935419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.95786627735542,43.583751879491466]}"
1_1_2_101_100,2130,1525,1076,1323,1158,1604,3758,4889,5172,5214,-0.3104027,-0.4165982,0.6341232,-0.5926097,2,0.3636184527304056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957990070766254,43.583749758622425]}"
1_1_2_101_101,2226,1597,1105,1325,1235,1737,3738,4673,5084,4848,-0.2826943,-0.39097127,0.60911536,-0.58651894,2,0.42023505809277195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.95811386416358,43.583747637619425]}"
1_1_2_101_102,2226,1597,1153,1406,1286,1737,3738,4673,4855,4848,-0.2621849,-0.37127525,0.5811757,-0.5508705,2,0.39264021972717045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.9582376575474,43.58374551648245]}"
1_1_2_101_104,2190,1561,1077,1306,1174,1685,3819,5009,5462,5215,-0.32060993,-0.42760062,0.6461724,-0.6140662,2,0.2554784896244261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957739566640127,43.5836640111995]}"
1_1_2_101_105,2178,1546,1075,1318,1168,1668,3815,4902,5394,5251,-0.31818646,-0.42472267,0.64401096,-0.60727054,2,0.189477011537865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957863359880285,43.58366189047105]}"
1_1_2_101_106,2178,1546,1101,1297,1182,1668,3815,4902,5174,5251,-0.3025428,-0.40750816,0.628068,-0.5991346,2,0.19315290823000708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957987153106938,43.58365976960863]}"
1_1_2_101_107,2203,1594,1150,1388,1268,1729,3758,4735,4904,4954,-0.2711811,-0.38004783,0.5891121,-0.5588048,2,0.40509184650095453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.958110946320085,43.58365764861225]}"
1_1_2_101_108,2190,1561,1154,1389,1298,1685,3819,5009,5095,5215,-0.28355756,-0.39876458,0.59393084,-0.57156074,2,0.5553531682068332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957612856293196,43.58357614275875]}"
1_1_2_101_109,2190,1561,1120,1371,1223,1685,3819,5009,5219,5215,-0.30004102,-0.4088271,0.6203042,-0.583915,2,0.4346465810697814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.95773664936268,43.58357402217088]}"
1_1_2_101_111,2178,1546,1094,1340,1218,1668,3815,4902,5180,5251,-0.29762152,-0.4079913,0.619256,-0.5889571,2,0.18856751704468855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.95798423546113,43.58356978059326]}"
1_1_2_101_114,2170,1523,1080,1326,1169,1672,3856,5057,5497,5380,-0.32654297,-0.43393767,0.64926493,-0.61131465,2,0.5523588150034919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957857524970535,43.58348191242547]}"
1_1_2_101_115,2170,1523,1087,1320,1202,1672,3856,5057,5344,5380,-0.31204733,-0.4224115,0.63275284,-0.60384154,2,0.4780046903847389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957981317828827,43.5834797915763]}"
1_1_2_101_116,3063,2361,1602,1883,1824,2243,3429,3682,3596,3726,-0.030837879,-0.08004205,0.32693726,-0.3126483,2,0.21247852845219495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.95704638391137,43.58520654667777]}"
1_1_2_101_117,3412,2728,1750,2068,2052,2499,3326,3530,3752,3724,-0.0034652562,-0.04745952,0.29290146,-0.28934708,2,0.6156580814867384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957170180363748,43.585204426640495]}"
1_1_2_101_119,3754,3169,1962,2272,2322,2818,3381,3561,3740,3663,0.031754117,0.0018681611,0.2339162,-0.24417831,2,0.6856130006330143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957417773227997,43.58520018616405]}"
1_1_2_101_120,3754,3169,2040,2412,2452,2818,3381,3561,3776,3663,0.032440525,-0.0029216467,0.21258831,-0.22042663,2,0.1903947057191051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957541569639865,43.58519806572487]}"
1_1_2_101_123,3523,2826,1770,2128,2110,2650,3579,3842,3868,3942,-4.4361636E-4,-0.046678394,0.2940783,-0.29019347,2,0.01412025985859966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957167263777677,43.58511443760558]}"
1_1_2_101_124,3523,2826,1894,2204,2258,2650,3579,3842,3795,3942,0.008020924,-0.037168626,0.25392368,-0.26521087,2,0.47247867902902996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.95729106003236,43.58511231744097]}"
1_1_2_101_125,3759,3039,1951,2268,2286,2746,3546,3753,3858,3930,0.019908892,-0.012997243,0.25585938,-0.25954947,2,0.27041077266809377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957414856273536,43.585110197142384]}"
1_1_2_101_128,3278,2549,1592,1962,1856,2385,3413,3656,3701,3658,-0.015248873,-0.060610402,0.33201367,-0.30708104,2,0.162686704989075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.956916755023634,43.58502868848317]}"
1_1_2_101_131,3523,2826,1894,2250,2224,2650,3579,3842,4112,3942,-0.022036927,-0.07714473,0.2979798,-0.29267526,2,0.20649870876814336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957288143275596,43.5850223284111]}"
1_1_2_101_133,3759,3039,1968,2266,2336,2746,3546,3753,4044,3930,0.006855538,-0.036524415,0.2677116,-0.28177497,2,0.25659815926187046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957535735376059,43.58501808769321]}"
1_1_2_101_134,3236,2505,1578,1962,1926,2449,3584,3847,3834,3972,-0.023642898,-0.084582746,0.33125,-0.32298136,2,0.25038705770553604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.956790042906158,43.584940819181334]}"
1_1_2_101_135,3408,2635,1582,1974,1875,2522,3842,4178,4151,4218,-0.040849674,-0.09829342,0.37769663,-0.35542858,2,0.1629481115667234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.956913838832953,43.584938699431866]}"
1_1_2_101_136,3408,2635,1640,2019,1897,2522,3842,4178,4556,4218,-0.077471524,-0.14414866,0.41205642,-0.38585553,2,0.27535484414749767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.95703763474625,43.584936579548426]}"
1_1_2_101_138,3547,2788,1808,2216,2162,2675,3996,4279,4376,4479,-0.03993946,-0.10463209,0.33863568,-0.3276699,2,0.09267641625846768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957285226532337,43.58493233937966]}"
1_1_2_101_139,3675,2890,1760,2106,2026,2636,3736,4068,4460,4216,-0.043536615,-0.09649662,0.3752698,-0.35851356,2,0.23671704526271387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957409022405127,43.584930219094325]}"
1_1_2_101_140,3675,2890,1752,2122,2146,2636,3736,4068,4194,4216,-0.010622929,-0.06595501,0.3230284,-0.32805574,2,0.007825452077837913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.957532818264411,43.584928098675014]}"
1_1_2_101_141,3236,2505,1546,1906,1802,2449,3584,3847,4223,3972,-0.06764134,-0.13232337,0.40182573,-0.37803882,2,0.5730075212205071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.956663331157069,43.584852949730696]}"
1_1_2_101_143,3408,2635,1644,2036,1951,2522,3842,4178,4295,4218,-0.05133652,-0.115149945,0.37528017,-0.35681567,2,0.6257854598269461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.956910922655773,43.58484871037897]}"
1_2_140_0,3246,2350,1392,1725,1653,2216,3283,3693,3878,3838,-0.03648343,-0.088714205,0.40227807,-0.38425842,3,0.3944438530938561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883715013048688,43.43400065576332]}"
1_2_140_1,3319,2426,1411,1716,1673,2251,3274,3566,3894,3755,-0.030397203,-0.079717174,0.39895815,-0.3882353,3,0.2871282147529457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883838506155467,43.4339986207445]}"
1_2_140_3,3246,2350,1366,1702,1634,2216,3283,3693,3808,3838,-0.029242093,-0.07967111,0.39948547,-0.38221416,3,0.5253155733760054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883712220658365,43.43391066046449]}"
1_2_140_5,3319,2426,1342,1692,1642,2251,3274,3566,3686,3755,-0.006707378,-0.05239115,0.38363364,-0.3707698,3,0.4459197280777766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883959206493413,43.43390659030628]}"
1_2_140_6,3313,2378,1372,1679,1657,2245,3473,3848,3692,4053,-0.009368149,-0.054104213,0.38044494,-0.37479055,3,0.3343427698061574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884082699391573,43.43390455502724]}"
1_2_140_8,3404,2548,1402,1764,1726,2294,3319,3681,3736,3881,-7.791196E-4,-0.0464986,0.36799708,-0.35854545,3,0.6844366313861833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883585935526865,43.43382270003692]}"
1_2_140_9,3404,2548,1380,1732,1662,2294,3319,3681,3734,3881,-0.004715128,-0.046231437,0.38398814,-0.36626416,3,0.058699502260369796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883709428280953,43.4338206651641]}"
1_2_140_10,3452,2538,1408,1736,1683,2259,3299,3606,3812,3785,-0.008208595,-0.04955947,0.38744313,-0.3741889,3,0.6182914550095605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883832921022131,43.433818630157994]}"
1_2_140_11,3452,2538,1430,1756,1730,2259,3299,3606,3742,3785,9.658103E-4,-0.04031137,0.36769006,-0.36122227,3,0.5709506286411349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883956413750402,43.433816595018605]}"
1_2_140_13,3433,2535,1404,1714,1660,2243,3202,3467,3884,3763,-0.018784318,-0.061637282,0.4011544,-0.38763845,3,0.49980173161810637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.88420339916821,43.43381252433997]}"
1_2_140_14,3332,2417,1364,1712,1608,2239,3411,3685,3984,3965,-0.039657854,-0.08911974,0.4248927,-0.3988764,3,0.12454962635379829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884326891857746,43.43381048880073]}"
1_2_140_16,3404,2548,1497,1865,1806,2294,3319,3681,3864,3881,-0.014284363,-0.06329114,0.36296296,-0.3489265,3,0.06792234740202074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883583143345158,43.433732704728605]}"
1_2_140_17,3404,2548,1439,1804,1692,2294,3319,3681,4056,3881,-0.037673496,-0.08739946,0.41127348,-0.38430035,3,0.46518966063683986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883706635916448,43.43373066986214]}"
1_2_140_18,3452,2538,1465,1814,1762,2259,3299,3606,4112,3785,-0.033639144,-0.08725542,0.4000681,-0.38778266,3,0.4702543007323051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883830128474829,43.4337286348624]}"
1_2_140_19,3452,2538,1457,1822,1754,2259,3299,3606,3868,3785,-0.0112999715,-0.0568306,0.37602276,-0.35957822,3,0.047215451607265035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.8839536210203,43.43372659972937]}"
1_2_140_20,3433,2535,1416,1736,1720,2243,3202,3467,3836,3763,-0.009514657,-0.055440914,0.38084954,-0.37688443,3,0.5799685253702039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884077113552861,43.433724564463056]}"
1_2_140_22,3332,2417,1322,1666,1572,2239,3411,3685,3856,3965,-0.027177148,-0.072899275,0.42078114,-0.39659545,3,0.23674996900538647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884324098579249,43.43372049353058]}"
1_2_140_24,3428,2507,1475,1844,1744,2372,3703,4034,4156,4230,-0.0424882,-0.09599156,0.40881357,-0.38533333,3,0.40885573228993743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.88457108355399,43.433716422064975]}"
1_2_140_25,3428,2507,1477,1858,1760,2372,3703,4034,4332,4230,-0.056469947,-0.11649484,0.42219305,-0.3996769,3,0.5875035252436466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884694576021989,43.433714386132245]}"
1_2_140_26,3488,2632,1612,1980,1950,2432,3532,3882,3986,4062,-0.014498007,-0.06663099,0.34299192,-0.33623868,3,0.09700008047195796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883456858774963,43.433644744145546]}"
1_2_140_27,3649,2766,1569,1920,1874,2439,3483,3770,3910,3913,0.003999273,-0.03452838,0.35200554,-0.34133792,3,0.07399524890768272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883580351176361,43.43364270941873]}"
1_2_140_29,3610,2670,1405,1748,1682,2389,3431,3700,3938,3885,-0.0047954866,-0.04345522,0.40142348,-0.3851565,3,0.10512833354588735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883827335940435,43.43363863956524]}"
1_2_140_31,3628,2692,1447,1744,1752,2347,3330,3645,3684,3860,0.023689467,-0.007658643,0.3554084,-0.35740605,3,0.16077456455197103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884074320652871,43.43363456917862]}"
1_2_140_32,3628,2692,1410,1745,1695,2347,3330,3645,3810,3860,0.009769515,-0.024468943,0.3841962,-0.37173718,3,0.2594839695943165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884197812989724,43.43363253378538]}"
1_2_140_33,3553,2688,1408,1734,1695,2393,3374,3635,3762,3825,0.007487042,-0.028571429,0.37877956,-0.36899564,3,0.37849411354924856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884321305313666,43.433630498258864]}"
1_2_140_34,3553,2688,1465,1814,1752,2393,3374,3635,3866,3825,-0.002444528,-0.042188976,0.3762905,-0.3612676,3,0.483233552671658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884444797624695,43.43362846259907]}"
1_2_140_35,3563,2641,1472,1849,1808,2354,3426,3700,3996,3860,-0.008949165,-0.05728271,0.37698138,-0.3673225,3,0.6206341541789643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884568289922811,43.43362642680598]}"
1_2_140_37,3488,2632,1611,2002,1943,2432,3532,3882,4128,4062,-0.02757386,-0.084033616,0.35990775,-0.34681892,3,0.4518759866206159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.88345406680187,43.433554748827746]}"
1_2_140_40,3610,2670,1514,1866,1874,2389,3431,3700,3844,3885,0.011621472,-0.03139254,0.34452605,-0.3464098,3,0.5116135509536457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.88382454341895,43.43354864426651]}"
1_2_140_41,3610,2670,1501,1830,1808,2389,3431,3700,3908,3885,8.312552E-4,-0.039638203,0.36738977,-0.3621471,3,0.6819689106505208,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883948035598825,43.4335466091462]}"
1_2_140_44,3553,2688,1550,1899,1896,2393,3374,3635,3976,3825,-0.0070159454,-0.05618276,0.35422343,-0.35353193,3,0.4528550898851148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884318512060993,43.43354050298557]}"
1_2_140_45,3553,2688,1570,1940,1918,2393,3374,3635,3944,3825,-0.003914429,-0.052154195,0.34561583,-0.34058464,3,0.6736809775006184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884442004189227,43.43353846733214]}"
1_2_140_46,3563,2641,1475,1802,1767,2354,3426,3700,3746,3860,0.010330774,-0.025037624,0.35896972,-0.35039654,3,0.6803297854831178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884565496304544,43.43353643154541]}"
1_2_140_48,3528,2638,1492,1866,1826,2408,3493,3763,3872,3981,-9.330099E-4,-0.046486486,0.35907337,-0.34959915,3,0.22662920631434313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884812480496441,43.43353235957213]}"
1_2_140_53,3902,2987,1692,2096,2086,2648,3685,3941,4204,4127,0.007741501,-0.037256353,0.33672497,-0.33460316,3,0.5110063204914398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883821750910373,43.433458648966216]}"
1_2_140_54,3902,2987,1642,2026,1973,2648,3685,3941,4240,4127,-5.9539E-4,-0.04151314,0.36488008,-0.35333547,3,0.22099924113015912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883945242907453,43.433456613852265]}"
1_2_140_55,3798,2895,1583,1950,1930,2546,3580,3788,4156,4009,-9.592744E-4,-0.0450088,0.36575747,-0.361284,3,0.08661352409779655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884068734891624,43.43345457860504]}"
1_2_140_56,3798,2895,1578,1988,1962,2546,3580,3788,4034,4009,0.013014422,-0.03013279,0.3455637,-0.33975422,3,0.14855124766104255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884192226862885,43.433452543224526]}"
1_2_140_58,3751,2856,1602,1988,1951,2469,3441,3694,3944,3851,0.013869132,-0.025081221,0.33808312,-0.329737,3,0.10759375886902312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.88443921076667,43.433448472063645]}"
1_2_140_59,3618,2693,1507,1874,1800,2367,3368,3588,3818,3791,0.0086568,-0.02689618,0.35920256,-0.34153196,3,0.39686248888471964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884562702699194,43.43344643628329]}"
1_2_140_60,3618,2693,1455,1798,1736,2367,3368,3588,3768,3791,0.012385365,-0.020308692,0.36918604,-0.35393462,3,0.4132730836244267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884686194618801,43.43344440036965]}"
1_2_140_61,3475,2616,1479,1843,1832,2330,3379,3650,3822,3893,5.656109E-4,-0.04755379,0.35196322,-0.34933805,3,0.46648989100620775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884809686525497,43.43344236432273]}"
1_2_140_62,3367,2461,1524,1918,1806,2343,3704,4046,4328,4241,-0.0615873,-0.12488629,0.41115096,-0.38584694,3,0.21125212505373048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.882584039562008,43.43338899740975]}"
1_2_140_64,3189,2281,1372,1754,1583,2252,3643,4099,4452,4365,-0.09928275,-0.1652925,0.47539353,-0.43474057,3,0.2612764751351838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.882831023435777,43.43338492972693]}"
1_2_140_67,3143,2239,1364,1696,1552,2191,3634,3979,4156,4150,-0.080763586,-0.13878614,0.45620182,-0.42036912,3,0.04991552428540347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883201499149664,43.43337882720307]}"
1_2_140_68,3443,2578,1479,1836,1684,2431,3688,4050,4216,4163,-0.05248568,-0.10092702,0.42915255,-0.39325842,3,0.162411021684843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883324991028484,43.43337679276189]}"
1_2_140_69,3443,2578,1568,1965,1876,2431,3688,4050,4340,4163,-0.052462813,-0.11525119,0.3963964,-0.37668517,3,0.5507700060747142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.8834484828944,43.433374758187426]}"
1_2_140_70,3859,2953,1694,2114,2074,2649,3692,3992,4288,4105,-0.0041124634,-0.05265742,0.34800377,-0.33958137,3,0.032350180980817544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.88357197474741,43.43337272347968]}"
1_2_140_71,3859,2953,1739,2192,2178,2649,3692,3992,4368,4105,-0.0057641636,-0.061869454,0.33455545,-0.33170733,3,0.2894209141135079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883695466587511,43.433370688638654]}"
1_2_140_73,3902,2987,1650,2050,1992,2648,3685,3941,4164,4127,0.006832935,-0.032482024,0.3528265,-0.34019956,3,0.6730539718257873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.88394245022899,43.43336661855676]}"
1_2_140_76,3751,2856,1519,1920,1890,2469,3441,3694,3908,3851,0.01933502,-0.02049876,0.34805104,-0.34111187,3,0.19767132595999848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884312925594385,43.433360512434305]}"
1_2_140_80,3475,2616,1490,1844,1819,2330,3379,3650,3802,3893,1.8892877E-4,-0.044936102,0.35278422,-0.3467942,3,0.37417887641340497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.88480689256747,43.433352369071756]}"
1_2_140_82,3389,2479,1380,1760,1672,2332,3580,3908,4176,4131,-0.04662334,-0.10403173,0.42818058,-0.40700808,3,0.2654841193987665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.882704740667737,43.43329696827434]}"
1_2_140_83,3212,2325,1340,1700,1576,2211,3442,3763,4120,3989,-0.06557377,-0.1238407,0.44662923,-0.41580757,3,0.15996430317935928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.882828232415378,43.43329493437264]}"
1_2_140_84,3212,2325,1357,1690,1580,2211,3442,3763,4090,3989,-0.06397109,-0.12024103,0.44268078,-0.4152249,3,0.00774781246114431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.882951724150114,43.43329290033766]}"
1_2_140_85,3219,2370,1414,1736,1598,2270,3529,3855,4136,4035,-0.07070512,-0.12467709,0.44262296,-0.40871936,3,0.5480532619533286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883075215871948,43.4332908661694]}"
1_2_140_86,3219,2370,1424,1761,1637,2270,3529,3855,4288,4035,-0.08099924,-0.14240043,0.44742617,-0.417755,3,0.32597992961889444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883198707580878,43.433288831867856]}"
1_2_140_87,3538,2643,1534,1922,1772,2478,3704,4069,4356,4255,-0.051785715,-0.103623,0.42167103,-0.3877031,3,0.15168530823316972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883322199276904,43.43328679743304]}"
1_2_140_88,3538,2643,1608,2042,1949,2478,3704,4069,4308,4255,-0.037621677,-0.09813918,0.37701774,-0.3568504,3,0.128083696477157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883445690960025,43.43328476286493]}"
1_2_140_89,3947,3006,1728,2168,2146,2753,3873,4107,4276,4297,0.007357196,-0.04000973,0.33167237,-0.327126,3,0.6269017016844304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.88356918263024,43.43328272816355]}"
1_2_140_90,3947,3006,1764,2236,2226,2753,3873,4107,4344,4297,0.0052927285,-0.047883246,0.32237443,-0.32036474,3,0.014297395012214165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883692674287548,43.43328069332888]}"
1_2_140_91,3970,3080,1724,2138,2142,2750,3816,4105,4288,4228,0.008248103,-0.038508113,0.33374804,-0.33457828,3,0.37413951314627314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883816165931947,43.43327865836093]}"
1_2_140_92,3970,3080,1688,2150,2090,2750,3816,4105,4276,4228,0.007984032,-0.037108902,0.34338674,-0.33084345,3,0.342992150732751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.883939657563438,43.4332766232597]}"
1_2_140_93,3761,2855,1662,2064,2026,2550,3630,3883,4196,4101,-0.0060970373,-0.054668844,0.34876245,-0.34057507,3,0.2888674932079035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884063149182019,43.43327458802519]}"
1_2_140_94,3761,2855,1554,1952,1904,2550,3630,3883,3996,4101,0.010254124,-0.030295217,0.35457626,-0.34364492,3,0.34538734318332565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.88418664078769,43.4332725526574]}"
1_2_140_96,3726,2799,1574,1979,1920,2472,3537,3724,3998,3977,0.0065965415,-0.035214916,0.35113212,-0.33779487,3,0.24073376875633434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884433623960298,43.43326848152197]}"
1_2_140_97,3615,2718,1496,1861,1806,2415,3424,3749,3814,3865,0.010343864,-0.026786916,0.35729536,-0.34414098,3,0.3366413457373161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884557115527231,43.433266445754334]}"
1_2_140_98,3615,2718,1436,1780,1724,2415,3424,3749,3998,3865,-0.008818342,-0.050308682,0.3974135,-0.38386986,3,0.26839144268065585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884680607081252,43.43326440985342]}"
1_2_140_99,3521,2664,1450,1820,1778,2292,3273,3718,4086,3884,-0.021873558,-0.0742737,0.393588,-0.3836776,3,0.6858127810313798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.884804098622357,43.433262373819225]}"
1_2_140_100,3521,2664,1431,1754,1748,2292,3273,3718,3780,3884,0.0055343513,-0.03547459,0.36758322,-0.36610046,3,0.2657542878802267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.88492759015055,43.433260337651745]}"
